ds,y,year,month,day,hour,dayofweek,dayofyear
2017-05-28 22:05:00,44.7,2017,5,28,22,6,148
2017-05-28 22:10:00,44.7,2017,5,28,22,6,148
2017-05-28 22:15:00,44.5,2017,5,28,22,6,148
2017-05-28 22:20:00,43.8,2017,5,28,22,6,148
2017-05-28 22:25:00,43.7,2017,5,28,22,6,148
2017-05-28 22:30:00,44.1,2017,5,28,22,6,148
2017-05-28 22:35:00,43.9,2017,5,28,22,6,148
2017-05-28 22:40:00,43.5,2017,5,28,22,6,148
2017-05-28 22:45:00,42.9,2017,5,28,22,6,148
2017-05-28 22:50:00,42.7,2017,5,28,22,6,148
2017-05-28 22:55:00,41.7,2017,5,28,22,6,148
2017-05-28 23:00:00,42.4,2017,5,28,23,6,148
2017-05-28 23:05:00,42.1,2017,5,28,23,6,148
2017-05-28 23:10:00,41.6,2017,5,28,23,6,148
2017-05-28 23:15:00,40.9,2017,5,28,23,6,148
2017-05-28 23:20:00,40.9,2017,5,28,23,6,148
2017-05-28 23:25:00,40.8,2017,5,28,23,6,148
2017-05-28 23:30:00,39.7,2017,5,28,23,6,148
2017-05-28 23:35:00,39.8,2017,5,28,23,6,148
2017-05-28 23:40:00,39.3,2017,5,28,23,6,148
2017-05-28 23:45:00,38.8,2017,5,28,23,6,148
2017-05-28 23:50:00,38.7,2017,5,28,23,6,148
2017-05-28 23:55:00,38.2,2017,5,28,23,6,148
2017-05-29 00:00:00,37.5,2017,5,29,0,0,149
2017-05-29 00:05:00,36.4,2017,5,29,0,0,149
2017-05-29 00:10:00,35.7,2017,5,29,0,0,149
2017-05-29 00:15:00,35.5,2017,5,29,0,0,149
2017-05-29 00:20:00,35.4,2017,5,29,0,0,149
2017-05-29 00:25:00,34.8,2017,5,29,0,0,149
2017-05-29 00:30:00,33.7,2017,5,29,0,0,149
2017-05-29 00:35:00,33.1,2017,5,29,0,0,149
2017-05-29 00:40:00,32.0,2017,5,29,0,0,149
2017-05-29 00:45:00,31.2,2017,5,29,0,0,149
2017-05-29 00:50:00,30.5,2017,5,29,0,0,149
2017-05-29 00:55:00,29.9,2017,5,29,0,0,149
2017-05-29 01:00:00,29.5,2017,5,29,1,0,149
2017-05-29 01:05:00,28.6,2017,5,29,1,0,149
2017-05-29 01:10:00,27.6,2017,5,29,1,0,149
2017-05-29 01:15:00,26.9,2017,5,29,1,0,149
2017-05-29 01:20:00,26.0,2017,5,29,1,0,149
2017-05-29 01:25:00,24.7,2017,5,29,1,0,149
2017-05-29 01:30:00,23.8,2017,5,29,1,0,149
2017-05-29 01:35:00,23.2,2017,5,29,1,0,149
2017-05-29 01:40:00,22.4,2017,5,29,1,0,149
2017-05-29 01:45:00,21.8,2017,5,29,1,0,149
2017-05-29 01:50:00,21.3,2017,5,29,1,0,149
2017-05-29 01:55:00,20.8,2017,5,29,1,0,149
2017-05-29 02:00:00,20.3,2017,5,29,2,0,149
2017-05-29 02:05:00,19.8,2017,5,29,2,0,149
2017-05-29 02:10:00,19.4,2017,5,29,2,0,149
2017-05-29 02:15:00,19.0,2017,5,29,2,0,149
2017-05-29 02:20:00,18.6,2017,5,29,2,0,149
2017-05-29 02:25:00,18.2,2017,5,29,2,0,149
2017-05-29 02:30:00,17.6,2017,5,29,2,0,149
2017-05-29 02:35:00,17.3,2017,5,29,2,0,149
2017-05-29 02:40:00,16.8,2017,5,29,2,0,149
2017-05-29 02:45:00,16.4,2017,5,29,2,0,149
2017-05-29 02:50:00,16.1,2017,5,29,2,0,149
2017-05-29 02:55:00,15.7,2017,5,29,2,0,149
2017-05-29 03:00:00,15.4,2017,5,29,3,0,149
2017-05-29 03:05:00,15.1,2017,5,29,3,0,149
2017-05-29 03:10:00,14.9,2017,5,29,3,0,149
2017-05-29 03:15:00,14.7,2017,5,29,3,0,149
2017-05-29 03:20:00,14.6,2017,5,29,3,0,149
2017-05-29 03:25:00,14.3,2017,5,29,3,0,149
2017-05-29 03:30:00,14.1,2017,5,29,3,0,149
2017-05-29 03:35:00,13.9,2017,5,29,3,0,149
2017-05-29 03:40:00,13.6,2017,5,29,3,0,149
2017-05-29 03:45:00,13.6,2017,5,29,3,0,149
2017-05-29 03:50:00,13.2,2017,5,29,3,0,149
2017-05-29 03:55:00,13.0,2017,5,29,3,0,149
2017-05-29 04:00:00,12.8,2017,5,29,4,0,149
2017-05-29 04:05:00,12.5,2017,5,29,4,0,149
2017-05-29 04:10:00,12.3,2017,5,29,4,0,149
2017-05-29 04:15:00,12.3,2017,5,29,4,0,149
2017-05-29 04:20:00,12.2,2017,5,29,4,0,149
2017-05-29 04:25:00,11.9,2017,5,29,4,0,149
2017-05-29 04:30:00,11.7,2017,5,29,4,0,149
2017-05-29 04:35:00,11.5,2017,5,29,4,0,149
2017-05-29 04:40:00,11.4,2017,5,29,4,0,149
2017-05-29 04:45:00,11.3,2017,5,29,4,0,149
2017-05-29 04:50:00,11.3,2017,5,29,4,0,149
2017-05-29 04:55:00,11.1,2017,5,29,4,0,149
2017-05-29 05:00:00,11.0,2017,5,29,5,0,149
2017-05-29 05:05:00,11.0,2017,5,29,5,0,149
2017-05-29 05:10:00,11.0,2017,5,29,5,0,149
2017-05-29 05:15:00,10.9,2017,5,29,5,0,149
2017-05-29 05:20:00,10.8,2017,5,29,5,0,149
2017-05-29 05:25:00,10.9,2017,5,29,5,0,149
2017-05-29 05:30:00,10.9,2017,5,29,5,0,149
2017-05-29 05:35:00,10.8,2017,5,29,5,0,149
2017-05-29 05:40:00,10.8,2017,5,29,5,0,149
2017-05-29 05:45:00,10.8,2017,5,29,5,0,149
2017-05-29 05:50:00,10.8,2017,5,29,5,0,149
2017-05-29 05:55:00,10.7,2017,5,29,5,0,149
2017-05-29 06:00:00,10.7,2017,5,29,6,0,149
2017-05-29 06:05:00,10.5,2017,5,29,6,0,149
2017-05-29 06:10:00,10.5,2017,5,29,6,0,149
2017-05-29 06:15:00,10.5,2017,5,29,6,0,149
2017-05-29 06:20:00,10.5,2017,5,29,6,0,149
2017-05-29 06:25:00,10.4,2017,5,29,6,0,149
2017-05-29 06:30:00,10.5,2017,5,29,6,0,149
2017-05-29 06:35:00,10.4,2017,5,29,6,0,149
2017-05-29 06:40:00,10.4,2017,5,29,6,0,149
2017-05-29 06:45:00,10.2,2017,5,29,6,0,149
2017-05-29 06:50:00,10.1,2017,5,29,6,0,149
2017-05-29 06:55:00,10.1,2017,5,29,6,0,149
2017-05-29 07:00:00,10.1,2017,5,29,7,0,149
2017-05-29 07:05:00,9.8,2017,5,29,7,0,149
2017-05-29 07:10:00,9.8,2017,5,29,7,0,149
2017-05-29 07:15:00,9.6,2017,5,29,7,0,149
2017-05-29 07:20:00,9.5,2017,5,29,7,0,149
2017-05-29 07:25:00,9.5,2017,5,29,7,0,149
2017-05-29 07:30:00,9.3,2017,5,29,7,0,149
2017-05-29 07:35:00,9.3,2017,5,29,7,0,149
2017-05-29 07:40:00,9.2,2017,5,29,7,0,149
2017-05-29 07:45:00,9.1,2017,5,29,7,0,149
2017-05-29 07:50:00,9.0,2017,5,29,7,0,149
2017-05-29 07:55:00,9.0,2017,5,29,7,0,149
2017-05-29 08:00:00,9.0,2017,5,29,8,0,149
2017-05-29 08:05:00,9.0,2017,5,29,8,0,149
2017-05-29 08:10:00,9.0,2017,5,29,8,0,149
2017-05-29 08:15:00,8.9,2017,5,29,8,0,149
2017-05-29 08:20:00,9.0,2017,5,29,8,0,149
2017-05-29 08:25:00,8.8,2017,5,29,8,0,149
2017-05-29 08:30:00,8.9,2017,5,29,8,0,149
2017-05-29 08:35:00,9.0,2017,5,29,8,0,149
2017-05-29 08:40:00,9.0,2017,5,29,8,0,149
2017-05-29 08:45:00,8.8,2017,5,29,8,0,149
2017-05-29 08:50:00,8.8,2017,5,29,8,0,149
2017-05-29 08:55:00,8.7,2017,5,29,8,0,149
2017-05-29 09:00:00,8.5,2017,5,29,9,0,149
2017-05-29 09:05:00,8.5,2017,5,29,9,0,149
2017-05-29 09:10:00,8.4,2017,5,29,9,0,149
2017-05-29 09:15:00,8.4,2017,5,29,9,0,149
2017-05-29 09:20:00,8.3,2017,5,29,9,0,149
2017-05-29 09:25:00,8.3,2017,5,29,9,0,149
2017-05-29 09:30:00,8.2,2017,5,29,9,0,149
2017-05-29 09:35:00,8.2,2017,5,29,9,0,149
2017-05-29 09:40:00,8.3,2017,5,29,9,0,149
2017-05-29 09:45:00,8.3,2017,5,29,9,0,149
2017-05-29 09:50:00,8.2,2017,5,29,9,0,149
2017-05-29 09:55:00,8.1,2017,5,29,9,0,149
2017-05-29 10:00:00,8.1,2017,5,29,10,0,149
2017-05-29 10:05:00,8.0,2017,5,29,10,0,149
2017-05-29 10:10:00,8.0,2017,5,29,10,0,149
2017-05-29 10:15:00,8.0,2017,5,29,10,0,149
2017-05-29 10:20:00,8.0,2017,5,29,10,0,149
2017-05-29 10:25:00,8.0,2017,5,29,10,0,149
2017-05-29 10:30:00,8.0,2017,5,29,10,0,149
2017-05-29 10:35:00,8.2,2017,5,29,10,0,149
2017-05-29 10:40:00,8.4,2017,5,29,10,0,149
2017-05-29 10:45:00,8.4,2017,5,29,10,0,149
2017-05-29 10:50:00,8.6,2017,5,29,10,0,149
2017-05-29 10:55:00,8.4,2017,5,29,10,0,149
2017-05-29 11:00:00,8.4,2017,5,29,11,0,149
2017-05-29 11:05:00,8.6,2017,5,29,11,0,149
2017-05-29 11:10:00,8.9,2017,5,29,11,0,149
2017-05-29 11:15:00,9.0,2017,5,29,11,0,149
2017-05-29 11:20:00,8.7,2017,5,29,11,0,149
2017-05-29 11:25:00,8.7,2017,5,29,11,0,149
2017-05-29 11:30:00,8.8,2017,5,29,11,0,149
2017-05-29 11:35:00,8.7,2017,5,29,11,0,149
2017-05-29 11:40:00,8.6,2017,5,29,11,0,149
2017-05-29 11:45:00,8.6,2017,5,29,11,0,149
2017-05-29 11:50:00,8.5,2017,5,29,11,0,149
2017-05-29 11:55:00,8.5,2017,5,29,11,0,149
2017-05-29 12:00:00,8.5,2017,5,29,12,0,149
2017-05-29 12:05:00,8.4,2017,5,29,12,0,149
2017-05-29 12:10:00,8.5,2017,5,29,12,0,149
2017-05-29 12:15:00,8.4,2017,5,29,12,0,149
2017-05-29 12:20:00,8.6,2017,5,29,12,0,149
2017-05-29 12:25:00,8.5,2017,5,29,12,0,149
2017-05-29 12:30:00,8.4,2017,5,29,12,0,149
2017-05-29 12:35:00,8.3,2017,5,29,12,0,149
2017-05-29 12:40:00,8.2,2017,5,29,12,0,149
2017-05-29 12:45:00,8.1,2017,5,29,12,0,149
2017-05-29 12:50:00,8.3,2017,5,29,12,0,149
2017-05-29 12:55:00,8.1,2017,5,29,12,0,149
2017-05-29 13:00:00,8.2,2017,5,29,13,0,149
2017-05-29 13:05:00,8.3,2017,5,29,13,0,149
2017-05-29 13:10:00,8.3,2017,5,29,13,0,149
2017-05-29 13:15:00,8.5,2017,5,29,13,0,149
2017-05-29 13:20:00,8.5,2017,5,29,13,0,149
2017-05-29 13:25:00,8.7,2017,5,29,13,0,149
2017-05-29 13:30:00,8.9,2017,5,29,13,0,149
2017-05-29 13:35:00,9.2,2017,5,29,13,0,149
2017-05-29 13:40:00,9.6,2017,5,29,13,0,149
2017-05-29 13:45:00,9.9,2017,5,29,13,0,149
2017-05-29 13:50:00,10.1,2017,5,29,13,0,149
2017-05-29 13:55:00,9.7,2017,5,29,13,0,149
2017-05-29 14:00:00,9.6,2017,5,29,14,0,149
2017-05-29 14:05:00,9.5,2017,5,29,14,0,149
2017-05-29 14:10:00,9.2,2017,5,29,14,0,149
2017-05-29 14:15:00,9.1,2017,5,29,14,0,149
2017-05-29 14:20:00,9.1,2017,5,29,14,0,149
2017-05-29 14:25:00,9.3,2017,5,29,14,0,149
2017-05-29 14:30:00,9.8,2017,5,29,14,0,149
2017-05-29 14:35:00,10.0,2017,5,29,14,0,149
2017-05-29 14:40:00,9.8,2017,5,29,14,0,149
2017-05-29 14:45:00,10.0,2017,5,29,14,0,149
2017-05-29 14:50:00,10.1,2017,5,29,14,0,149
2017-05-29 14:55:00,10.2,2017,5,29,14,0,149
2017-05-29 15:00:00,10.8,2017,5,29,15,0,149
2017-05-29 15:05:00,12.3,2017,5,29,15,0,149
2017-05-29 15:10:00,13.6,2017,5,29,15,0,149
2017-05-29 15:15:00,13.8,2017,5,29,15,0,149
2017-05-29 15:20:00,14.0,2017,5,29,15,0,149
2017-05-29 15:25:00,14.8,2017,5,29,15,0,149
2017-05-29 15:30:00,15.2,2017,5,29,15,0,149
2017-05-29 15:35:00,16.7,2017,5,29,15,0,149
2017-05-29 15:40:00,18.1,2017,5,29,15,0,149
2017-05-29 15:45:00,19.4,2017,5,29,15,0,149
2017-05-29 15:50:00,20.5,2017,5,29,15,0,149
2017-05-29 15:55:00,21.6,2017,5,29,15,0,149
2017-05-29 16:00:00,22.8,2017,5,29,16,0,149
2017-05-29 16:05:00,22.9,2017,5,29,16,0,149
2017-05-29 16:10:00,23.1,2017,5,29,16,0,149
2017-05-29 16:15:00,23.4,2017,5,29,16,0,149
2017-05-29 16:20:00,24.0,2017,5,29,16,0,149
2017-05-29 16:25:00,25.3,2017,5,29,16,0,149
2017-05-29 16:30:00,25.3,2017,5,29,16,0,149
2017-05-29 16:35:00,26.8,2017,5,29,16,0,149
2017-05-29 16:40:00,28.6,2017,5,29,16,0,149
2017-05-29 16:45:00,27.8,2017,5,29,16,0,149
2017-05-29 16:50:00,29.0,2017,5,29,16,0,149
2017-05-29 16:55:00,30.0,2017,5,29,16,0,149
2017-05-29 17:00:00,30.7,2017,5,29,17,0,149
2017-05-29 17:05:00,31.4,2017,5,29,17,0,149
2017-05-29 17:10:00,32.2,2017,5,29,17,0,149
2017-05-29 17:15:00,33.0,2017,5,29,17,0,149
2017-05-29 17:20:00,34.0,2017,5,29,17,0,149
2017-05-29 17:25:00,34.5,2017,5,29,17,0,149
2017-05-29 17:30:00,34.7,2017,5,29,17,0,149
2017-05-29 17:35:00,34.4,2017,5,29,17,0,149
2017-05-29 17:40:00,34.9,2017,5,29,17,0,149
2017-05-29 17:45:00,35.5,2017,5,29,17,0,149
2017-05-29 17:50:00,36.7,2017,5,29,17,0,149
2017-05-29 17:55:00,37.4,2017,5,29,17,0,149
2017-05-29 18:00:00,38.2,2017,5,29,18,0,149
2017-05-29 18:05:00,38.8,2017,5,29,18,0,149
2017-05-29 18:10:00,39.6,2017,5,29,18,0,149
2017-05-29 18:15:00,39.9,2017,5,29,18,0,149
2017-05-29 18:20:00,40.2,2017,5,29,18,0,149
2017-05-29 18:25:00,40.8,2017,5,29,18,0,149
2017-05-29 18:30:00,41.3,2017,5,29,18,0,149
2017-05-29 18:35:00,41.7,2017,5,29,18,0,149
2017-05-29 18:40:00,42.1,2017,5,29,18,0,149
2017-05-29 18:45:00,42.4,2017,5,29,18,0,149
2017-05-29 18:50:00,42.5,2017,5,29,18,0,149
2017-05-29 18:55:00,42.7,2017,5,29,18,0,149
2017-05-29 19:00:00,43.0,2017,5,29,19,0,149
2017-05-29 19:05:00,43.8,2017,5,29,19,0,149
2017-05-29 19:10:00,43.8,2017,5,29,19,0,149
2017-05-29 19:15:00,44.2,2017,5,29,19,0,149
2017-05-29 19:20:00,44.1,2017,5,29,19,0,149
2017-05-29 19:25:00,44.6,2017,5,29,19,0,149
2017-05-29 19:30:00,45.2,2017,5,29,19,0,149
2017-05-29 19:35:00,45.7,2017,5,29,19,0,149
2017-05-29 19:40:00,45.7,2017,5,29,19,0,149
2017-05-29 19:45:00,45.9,2017,5,29,19,0,149
2017-05-29 19:50:00,46.4,2017,5,29,19,0,149
2017-05-29 19:55:00,46.2,2017,5,29,19,0,149
2017-05-29 20:00:00,46.5,2017,5,29,20,0,149
2017-05-29 20:05:00,46.6,2017,5,29,20,0,149
2017-05-29 20:10:00,47.1,2017,5,29,20,0,149
2017-05-29 20:15:00,46.6,2017,5,29,20,0,149
2017-05-29 20:20:00,47.4,2017,5,29,20,0,149
2017-05-29 20:25:00,48.3,2017,5,29,20,0,149
2017-05-29 20:30:00,48.7,2017,5,29,20,0,149
2017-05-29 20:35:00,47.9,2017,5,29,20,0,149
2017-05-29 20:40:00,48.5,2017,5,29,20,0,149
2017-05-29 20:45:00,48.4,2017,5,29,20,0,149
2017-05-29 20:50:00,48.5,2017,5,29,20,0,149
2017-05-29 20:55:00,48.4,2017,5,29,20,0,149
2017-05-29 21:00:00,47.9,2017,5,29,21,0,149
2017-05-29 21:05:00,48.1,2017,5,29,21,0,149
2017-05-29 21:10:00,48.3,2017,5,29,21,0,149
2017-05-29 21:15:00,48.7,2017,5,29,21,0,149
2017-05-29 21:20:00,48.6,2017,5,29,21,0,149
2017-05-29 21:25:00,48.4,2017,5,29,21,0,149
2017-05-29 21:30:00,48.4,2017,5,29,21,0,149
2017-05-29 21:35:00,48.1,2017,5,29,21,0,149
2017-05-29 21:40:00,48.0,2017,5,29,21,0,149
2017-05-29 21:45:00,47.4,2017,5,29,21,0,149
2017-05-29 21:50:00,46.7,2017,5,29,21,0,149
2017-05-29 21:55:00,46.9,2017,5,29,21,0,149
2017-05-29 22:00:00,46.6,2017,5,29,22,0,149
2017-05-29 22:05:00,44.7,2017,5,29,22,0,149
2017-05-29 22:10:00,46.0,2017,5,29,22,0,149
2017-05-29 22:15:00,45.7,2017,5,29,22,0,149
2017-05-29 22:20:00,45.8,2017,5,29,22,0,149
2017-05-29 22:25:00,45.5,2017,5,29,22,0,149
2017-05-29 22:30:00,44.4,2017,5,29,22,0,149
2017-05-29 22:35:00,44.2,2017,5,29,22,0,149
2017-05-29 22:40:00,42.0,2017,5,29,22,0,149
2017-05-29 22:45:00,41.8,2017,5,29,22,0,149
2017-05-29 22:50:00,42.2,2017,5,29,22,0,149
2017-05-29 22:55:00,41.8,2017,5,29,22,0,149
2017-05-29 23:00:00,40.7,2017,5,29,23,0,149
2017-05-29 23:05:00,38.6,2017,5,29,23,0,149
2017-05-29 23:10:00,37.5,2017,5,29,23,0,149
2017-05-29 23:15:00,37.9,2017,5,29,23,0,149
2017-05-29 23:20:00,37.6,2017,5,29,23,0,149
2017-05-29 23:25:00,36.4,2017,5,29,23,0,149
2017-05-29 23:30:00,36.1,2017,5,29,23,0,149
2017-05-29 23:35:00,36.5,2017,5,29,23,0,149
2017-05-29 23:40:00,36.9,2017,5,29,23,0,149
2017-05-29 23:45:00,36.9,2017,5,29,23,0,149
2017-05-29 23:50:00,36.3,2017,5,29,23,0,149
2017-05-29 23:55:00,36.0,2017,5,29,23,0,149
2017-05-30 00:00:00,36.1,2017,5,30,0,1,150
2017-05-30 00:05:00,35.7,2017,5,30,0,1,150
2017-05-30 00:10:00,33.9,2017,5,30,0,1,150
2017-05-30 00:15:00,32.0,2017,5,30,0,1,150
2017-05-30 00:20:00,30.7,2017,5,30,0,1,150
2017-05-30 00:25:00,31.0,2017,5,30,0,1,150
2017-05-30 00:30:00,29.9,2017,5,30,0,1,150
2017-05-30 00:35:00,29.5,2017,5,30,0,1,150
2017-05-30 00:40:00,28.8,2017,5,30,0,1,150
2017-05-30 00:45:00,29.6,2017,5,30,0,1,150
2017-05-30 00:50:00,28.9,2017,5,30,0,1,150
2017-05-30 00:55:00,27.5,2017,5,30,0,1,150
2017-05-30 01:00:00,26.3,2017,5,30,1,1,150
2017-05-30 01:05:00,25.2,2017,5,30,1,1,150
2017-05-30 01:10:00,24.5,2017,5,30,1,1,150
2017-05-30 01:15:00,24.1,2017,5,30,1,1,150
2017-05-30 01:20:00,23.8,2017,5,30,1,1,150
2017-05-30 01:25:00,23.6,2017,5,30,1,1,150
2017-05-30 01:30:00,23.6,2017,5,30,1,1,150
2017-05-30 01:35:00,23.6,2017,5,30,1,1,150
2017-05-30 01:40:00,23.7,2017,5,30,1,1,150
2017-05-30 01:45:00,23.2,2017,5,30,1,1,150
2017-05-30 01:50:00,22.8,2017,5,30,1,1,150
2017-05-30 01:55:00,22.2,2017,5,30,1,1,150
2017-05-30 02:00:00,21.6,2017,5,30,2,1,150
2017-05-30 02:05:00,21.2,2017,5,30,2,1,150
2017-05-30 02:10:00,20.8,2017,5,30,2,1,150
2017-05-30 02:15:00,20.4,2017,5,30,2,1,150
2017-05-30 02:20:00,20.1,2017,5,30,2,1,150
2017-05-30 02:25:00,19.8,2017,5,30,2,1,150
2017-05-30 02:30:00,19.3,2017,5,30,2,1,150
2017-05-30 02:35:00,18.9,2017,5,30,2,1,150
2017-05-30 02:40:00,18.3,2017,5,30,2,1,150
2017-05-30 02:45:00,17.9,2017,5,30,2,1,150
2017-05-30 02:50:00,17.5,2017,5,30,2,1,150
2017-05-30 02:55:00,17.1,2017,5,30,2,1,150
2017-05-30 03:00:00,16.8,2017,5,30,3,1,150
2017-05-30 03:05:00,16.5,2017,5,30,3,1,150
2017-05-30 03:10:00,16.3,2017,5,30,3,1,150
2017-05-30 03:15:00,16.2,2017,5,30,3,1,150
2017-05-30 03:20:00,16.1,2017,5,30,3,1,150
2017-05-30 03:25:00,16.0,2017,5,30,3,1,150
2017-05-30 03:30:00,15.9,2017,5,30,3,1,150
2017-05-30 03:35:00,15.8,2017,5,30,3,1,150
2017-05-30 03:40:00,15.5,2017,5,30,3,1,150
2017-05-30 03:45:00,15.3,2017,5,30,3,1,150
2017-05-30 03:50:00,15.1,2017,5,30,3,1,150
2017-05-30 03:55:00,14.9,2017,5,30,3,1,150
2017-05-30 04:00:00,14.8,2017,5,30,4,1,150
2017-05-30 04:05:00,14.7,2017,5,30,4,1,150
2017-05-30 04:10:00,14.6,2017,5,30,4,1,150
2017-05-30 04:15:00,14.5,2017,5,30,4,1,150
2017-05-30 04:20:00,14.4,2017,5,30,4,1,150
2017-05-30 04:25:00,14.3,2017,5,30,4,1,150
2017-05-30 04:30:00,14.2,2017,5,30,4,1,150
2017-05-30 04:35:00,14.1,2017,5,30,4,1,150
2017-05-30 04:40:00,14.0,2017,5,30,4,1,150
2017-05-30 04:45:00,13.9,2017,5,30,4,1,150
2017-05-30 04:50:00,13.8,2017,5,30,4,1,150
2017-05-30 04:55:00,13.6,2017,5,30,4,1,150
2017-05-30 05:00:00,13.6,2017,5,30,5,1,150
2017-05-30 05:05:00,13.5,2017,5,30,5,1,150
2017-05-30 05:10:00,13.5,2017,5,30,5,1,150
2017-05-30 05:15:00,13.5,2017,5,30,5,1,150
2017-05-30 05:20:00,13.3,2017,5,30,5,1,150
2017-05-30 05:25:00,12.9,2017,5,30,5,1,150
2017-05-30 05:30:00,12.7,2017,5,30,5,1,150
2017-05-30 05:35:00,12.6,2017,5,30,5,1,150
2017-05-30 05:40:00,12.5,2017,5,30,5,1,150
2017-05-30 05:45:00,12.3,2017,5,30,5,1,150
2017-05-30 05:50:00,12.0,2017,5,30,5,1,150
2017-05-30 05:55:00,11.8,2017,5,30,5,1,150
2017-05-30 06:00:00,11.5,2017,5,30,6,1,150
2017-05-30 06:05:00,11.3,2017,5,30,6,1,150
2017-05-30 06:10:00,11.2,2017,5,30,6,1,150
2017-05-30 06:15:00,11.1,2017,5,30,6,1,150
2017-05-30 06:20:00,11.0,2017,5,30,6,1,150
2017-05-30 06:25:00,10.9,2017,5,30,6,1,150
2017-05-30 06:30:00,10.8,2017,5,30,6,1,150
2017-05-30 06:35:00,10.7,2017,5,30,6,1,150
2017-05-30 06:40:00,10.6,2017,5,30,6,1,150
2017-05-30 06:45:00,10.6,2017,5,30,6,1,150
2017-05-30 06:50:00,10.6,2017,5,30,6,1,150
2017-05-30 06:55:00,10.6,2017,5,30,6,1,150
2017-05-30 07:00:00,10.6,2017,5,30,7,1,150
2017-05-30 07:05:00,10.6,2017,5,30,7,1,150
2017-05-30 07:10:00,10.6,2017,5,30,7,1,150
2017-05-30 07:15:00,10.6,2017,5,30,7,1,150
2017-05-30 07:20:00,10.5,2017,5,30,7,1,150
2017-05-30 07:25:00,10.5,2017,5,30,7,1,150
2017-05-30 07:30:00,10.5,2017,5,30,7,1,150
2017-05-30 07:35:00,10.5,2017,5,30,7,1,150
2017-05-30 07:40:00,10.6,2017,5,30,7,1,150
2017-05-30 07:45:00,10.6,2017,5,30,7,1,150
2017-05-30 07:50:00,10.8,2017,5,30,7,1,150
2017-05-30 07:55:00,10.8,2017,5,30,7,1,150
2017-05-30 08:00:00,10.9,2017,5,30,8,1,150
2017-05-30 08:05:00,10.9,2017,5,30,8,1,150
2017-05-30 08:10:00,10.9,2017,5,30,8,1,150
2017-05-30 08:15:00,11.0,2017,5,30,8,1,150
2017-05-30 08:20:00,11.0,2017,5,30,8,1,150
2017-05-30 08:25:00,10.8,2017,5,30,8,1,150
2017-05-30 08:30:00,10.8,2017,5,30,8,1,150
2017-05-30 08:35:00,10.7,2017,5,30,8,1,150
2017-05-30 08:40:00,10.8,2017,5,30,8,1,150
2017-05-30 08:45:00,10.8,2017,5,30,8,1,150
2017-05-30 08:50:00,10.8,2017,5,30,8,1,150
2017-05-30 08:55:00,10.8,2017,5,30,8,1,150
2017-05-30 09:00:00,10.7,2017,5,30,9,1,150
2017-05-30 09:05:00,10.7,2017,5,30,9,1,150
2017-05-30 09:10:00,10.6,2017,5,30,9,1,150
2017-05-30 09:15:00,10.4,2017,5,30,9,1,150
2017-05-30 09:20:00,10.4,2017,5,30,9,1,150
2017-05-30 09:25:00,10.3,2017,5,30,9,1,150
2017-05-30 09:30:00,10.1,2017,5,30,9,1,150
2017-05-30 09:35:00,10.1,2017,5,30,9,1,150
2017-05-30 09:40:00,10.1,2017,5,30,9,1,150
2017-05-30 09:45:00,10.0,2017,5,30,9,1,150
2017-05-30 09:50:00,9.8,2017,5,30,9,1,150
2017-05-30 09:55:00,9.7,2017,5,30,9,1,150
2017-05-30 10:00:00,9.5,2017,5,30,10,1,150
2017-05-30 10:05:00,9.5,2017,5,30,10,1,150
2017-05-30 10:10:00,9.3,2017,5,30,10,1,150
2017-05-30 10:15:00,9.2,2017,5,30,10,1,150
2017-05-30 10:20:00,9.1,2017,5,30,10,1,150
2017-05-30 10:25:00,8.9,2017,5,30,10,1,150
2017-05-30 10:30:00,8.8,2017,5,30,10,1,150
2017-05-30 10:35:00,8.6,2017,5,30,10,1,150
2017-05-30 10:40:00,8.5,2017,5,30,10,1,150
2017-05-30 10:45:00,8.4,2017,5,30,10,1,150
2017-05-30 10:50:00,8.4,2017,5,30,10,1,150
2017-05-30 10:55:00,8.3,2017,5,30,10,1,150
2017-05-30 11:00:00,8.4,2017,5,30,11,1,150
2017-05-30 11:05:00,8.4,2017,5,30,11,1,150
2017-05-30 11:10:00,8.4,2017,5,30,11,1,150
2017-05-30 11:15:00,8.5,2017,5,30,11,1,150
2017-05-30 11:20:00,8.5,2017,5,30,11,1,150
2017-05-30 11:25:00,8.4,2017,5,30,11,1,150
2017-05-30 11:30:00,8.3,2017,5,30,11,1,150
2017-05-30 11:35:00,8.3,2017,5,30,11,1,150
2017-05-30 11:40:00,8.4,2017,5,30,11,1,150
2017-05-30 11:45:00,8.3,2017,5,30,11,1,150
2017-05-30 11:50:00,8.2,2017,5,30,11,1,150
2017-05-30 11:55:00,8.1,2017,5,30,11,1,150
2017-05-30 12:00:00,8.0,2017,5,30,12,1,150
2017-05-30 12:05:00,7.9,2017,5,30,12,1,150
2017-05-30 12:10:00,7.8,2017,5,30,12,1,150
2017-05-30 12:15:00,7.7,2017,5,30,12,1,150
2017-05-30 12:20:00,7.6,2017,5,30,12,1,150
2017-05-30 12:25:00,7.5,2017,5,30,12,1,150
2017-05-30 12:30:00,7.5,2017,5,30,12,1,150
2017-05-30 12:35:00,7.5,2017,5,30,12,1,150
2017-05-30 12:40:00,7.5,2017,5,30,12,1,150
2017-05-30 12:45:00,7.5,2017,5,30,12,1,150
